Policy,pvfp_mgr_central,pv_liab_mgr_central,pvfp_mgr_lup,pv_liab_mgr_lup,pvfp_mgr_ldw,pv_liab_mgr_ldw,pvfp_mgr_mort,pv_liab_mgr_mort,pvfp_mgr_long,pv_liab_mgr_long,pvfp_mgr_cat,pv_liab_mgr_cat,pvfp_mgr_lmass,pv_liab_mgr_lmass,pvfp_central,pv_liab_central,pvfp_lup,pv_liab_lup,pvfp_ldw,pv_liab_ldw,pvfp_mort,pv_liab_mort,pvfp_long,pv_liab_long,pvfp_cat,pv_liab_cat,pvfp_lmass,pv_liab_lmass,Fund_Name,choc_mort,choc_long,choc_lup,choc_ldw,choc_lmass,choc_cat,choc_mort_mgr,choc_long_mgr,choc_lup_mgr,choc_ldw_mgr,choc_lmass_mgr,choc_cat_mgr
LCVI5115076,6951.546018588157,-10602.64981757465,6795.428027990532,-10529.67733716634,7112.221727929898,-10679.23809801202,6924.407381994233,-10619.30303476952,6987.79720655249,-10580.40521406814,6951.498616382531,-10602.67933856421,5653.988938864821,-10743.62961782119,6647.711397263687,-10920.93930498473,6505.162506645962,-10833.91574033526,6794.169161420106,-11012.22156057477,6621.002918796215,-10937.14853769705,6683.387971923465,-10899.28771371298,6647.664701205544,-10920.96808950977,5470.569170682067,-10936.46925175261,LXCLA,16.209232712320954,0.0,0.0,76.58828043737049,15.529946767879665,0.02878452504046436,16.653217194871104,0.0,0.0,76.58828043737049,140.97980024654134,0.02952098956120608
LCVI5115077,2369.20200606145,-13859.10091450246,2358.069263717412,-13837.06431438381,2380.272917065236,-13881.44925674495,2365.779112245556,-13861.3136259787,2373.767294815789,-13856.149703854,2369.184602876036,-13859.11212785652,2084.041409935455,-13645.42174911781,2245.498009849246,-13981.08640970776,2236.43455317826,-13957.16082420805,2254.47602199954,-14005.34023493722,2242.129944112413,-13983.24954818111,2249.990167984136,-13978.20131407294,2245.480863519759,-13981.09737788549,2008.568028923449,-13720.9738819443,LXCLA,2.1631384733500454,0.0,0.0,22.348342242490617,0.0,0.01096817773031944,2.2127114762406563,0.0,0.0,22.348342242490617,0.0,0.011213354060600977
LCVI5115078,4191.077300026709,-11690.77487009175,4142.10466856016,-11647.26109989095,4240.57718423736,-11735.52531141007,4180.971751659052,-11697.20138721102,4204.562646891705,-11682.19906174568,4191.04675425254,-11690.79442307846,3558.882843226469,-11547.72859369775,3988.958109078038,-11896.1756938954,3945.826237008242,-11846.93313149822,4032.462227255999,-11946.7933151483,3979.019427490171,-11902.43981194438,4002.220763503354,-11887.81659351715,3988.928018300291,-11896.19478984821,3436.497080538712,-11672.96643696033,LXCLA,6.264118048979071,0.0,0.0,44.750441318321464,0.0,0.019095952809948358,6.426517119271011,0.0,0.0,44.750441318321464,0.0,0.019552986710550613
LCVI5115079,1332.965451771542,-11350.34789741012,1327.178712816362,-11341.13225629357,1338.727027520722,-11359.62101492532,1324.582261118917,-11353.73728372408,1344.184738565831,-11345.80242854227,1331.427219801596,-11350.70383625214,1187.773800421986,-11237.96025030022,1270.92295545881,-11413.42409452649,1265.827455217456,-11403.50353014458,1275.991136894925,-11423.40433982975,1262.710464079573,-11416.63937958225,1281.914212784339,-11409.11120258134,1269.423597089172,-11413.74043156473,1162.884090701028,-11263.43735758307,LXCLA,3.215285055759523,0.0,0.0,9.273117515200283,0.0,0.3163370382408175,3.389386313960131,0.0,0.0,9.273117515200283,0.0,0.3559388420198957
LCVI5115080,1054.995841285001,-9562.43135152348,1052.108651319875,-9551.53061386486,1057.843679466935,-9573.400772364306,1053.725101483892,-9562.629225059778,1056.690861020853,-9562.167110580804,1054.987888782272,-9562.431495082164,995.2918659890462,-9415.212278141604,1007.796259030466,-9610.39304639766,1005.457922894085,-9598.933310858702,1010.09332436409,-9621.923421093248,1006.587206993209,-9610.528655971386,1009.408971474261,-9610.211881204605,1007.788587924274,-9610.392904718708,992.2956742895362,-9418.300861699994,LXCLA,0.13560957372646953,0.0,0.0,10.969420840825478,0.0,0.0,0.19787353629726567,0.0,0.0,10.969420840825478,0.0,0.00014355868370330427
LCVI5115083,4166.557318874422,-7085.55202365652,4087.29720781062,-7031.632031284186,4247.614674849594,-7141.334860169958,4152.814340165016,-7091.603968327888,4184.913788230233,-7077.468706013703,4166.528804856604,-7085.564862645501,3606.041616992639,-7107.283523499941,4141.192864874924,-7112.384935485296,4063.97618356154,-7056.2636977971,4191.267380456961,-7201.255409948461,4127.483417317111,-7118.401572626904,4159.504546735941,-7104.348773231398,4141.164414538385,-7112.3977078369,3592.291046000483,-7122.120887370189,LXCLA,6.016637141608044,0.0,0.0,55.78283651343827,9.735951884892529,0.01277235160341661,6.051944671367892,0.0,0.0,55.78283651343827,21.73149984342126,0.012838988981457078
LCVI5115084,5615.801740746245,-10915.79053998657,5510.936623206998,-10853.96828349398,5723.081002663101,-10980.15458719081,5575.534152546306,-10939.1711018507,5669.674594064667,-10884.51155569373,5615.721564081731,-10915.83776990672,4651.87608037855,-10949.69592902876,5360.774892214834,-11180.84117957108,5265.995701913731,-11108.71252669455,5457.553930565668,-11255.91290437673,5321.217072230094,-11203.50013894147,5413.697999008662,-11150.52752458686,5360.696012305374,-11180.88706978816,4589.327220052272,-11017.67702124438,LXCLA,22.65895937039022,0.0,0.0,64.36404720423889,0.0,0.04589021707943175,23.38056186412905,0.0,0.0,64.36404720423889,33.9053890421892,0.047229920150130056
LCVI5115085,1184.721709351524,-19149.61046040228,1182.206807763594,-19135.78803976399,1187.195504028458,-19163.50713005536,1184.47944014008,-19148.49837752947,1185.044065454848,-19151.09429871434,1184.717506443055,-19149.60479269787,1129.978952484003,-18889.55223059378,1184.721709351524,-19149.61046040228,1182.206807763594,-19135.78803976399,1187.195504028458,-19163.50713005536,1184.47944014008,-19148.49837752947,1185.044065454848,-19151.09429871434,1184.717506443055,-19149.60479269787,1129.978952484003,-18889.55223059378,LXCLA,0.0,1.4838383120586514,0.0,13.896669653080608,0.0,0.0,0.0,1.4838383120586514,0.0,13.896669653080608,0.0,0.0
LCVI5115086,4423.158338787095,-8679.69618571296,4341.344628195557,-8615.312102707825,4506.79965898822,-8746.409638654666,4419.392295537868,-8681.55563631448,4428.181714960147,-8677.215953005485,4423.149554975819,-8679.700598319918,3825.183100423055,-8604.637723887512,4235.504508219887,-8874.628472981927,4161.160499380039,-8802.62088843712,4311.368197462977,-8949.2630333705,4231.802764087083,-8876.422443932697,4240.44211659324,-8872.235580491244,4235.495863172257,-8874.632742322414,3807.680959441322,-8623.528858119014,LXCLA,1.7939709507700172,0.0,0.0,66.71345294170533,0.0,0.004269340486644069,1.8594506015197112,0.0,0.0,66.71345294170533,0.0,0.004412606956975651
LCVI5115087,3088.767269115778,-5384.066798137038,3032.378417055394,-5328.127581563789,3146.305791896309,-5441.712838207749,3086.390227197072,-5379.336587892229,3091.931167991686,-5390.396984527252,3088.755753339006,-5384.06412684444,2850.191104698965,-5316.635023671985,3088.767269115778,-5384.066798137038,3032.378417055394,-5328.127581563789,3146.305791896309,-5441.712838207749,3086.390227197072,-5379.336587892229,3091.931167991686,-5390.396984527252,3088.755753339006,-5384.06412684444,2850.191104698965,-5316.635023671985,LXCLA,0.0,6.330186390214294,0.0,57.646040070711024,0.0,0.0,0.0,6.330186390214294,0.0,57.646040070711024,0.0,0.0
LCVI5115088,3308.109816546514,-6146.083091682287,3231.83986600694,-6077.821286976451,3386.46243668224,-6216.861601073825,3302.714757870934,-6144.25203991208,3315.317462517907,-6148.528271151404,3308.099544406457,-6146.078890645923,3004.787894777415,-6082.582345120866,3308.109816546514,-6146.083091682287,3231.83986600694,-6077.821286976451,3386.46243668224,-6216.861601073825,3302.714757870934,-6144.25203991208,3315.317462517907,-6148.528271151404,3308.099544406457,-6146.078890645923,3004.787894777415,-6082.582345120866,LXCLA,0.0,2.445179469116738,0.0,70.77850939153814,0.0,0.0,0.0,2.445179469116738,0.0,70.77850939153814,0.0,0.0
LCVI5115089,5840.335377005981,-12416.03329951832,5712.984049974953,-12320.27939951902,5971.176220785272,-12516.46936496773,5839.279060817206,-12416.13947831376,5841.744074703165,-12415.8916718017,5840.333314808098,-12416.03329197748,4875.493010268852,-12280.94893801905,5536.183121292713,-12734.80420040733,5422.889489913001,-12624.18616032812,5652.29262472625,-12850.82025488075,5535.215511816497,-12734.81896262328,5537.473509007243,-12734.78449655337,5536.181154689421,-12734.80409275968,4691.706145906041,-12473.63583350651,LXCLA,0.014762215949303936,0.0,0.0,100.43606544941031,0.0,0.0,0.10617879544042808,0.0,0.0,100.43606544941031,0.0,0.0
LCVI5115090,2453.574717003988,-8587.17380056664,2426.315891230166,-8554.943320527682,2481.033502289902,-8620.12498334531,2451.809640731802,-8587.327389418964,2455.929557987146,-8586.96863701504,2453.56904022802,-8587.1734194479,2107.069086088494,-8540.545982175752,2349.907796333619,-8693.780259238209,2325.424025898651,-8658.68260717012,2374.529405108074,-8729.662967403685,2348.245853861011,-8693.828873583,2352.125006931556,-8693.715181739504,2349.902323469973,-8693.779668688616,2097.305431995992,-8550.572024121717,LXCLA,0.048614344790621544,0.0,0.0,32.951182778670045,0.0,0.0,0.15358885232490138,0.0,0.0,32.951182778670045,0.0,0.0
LCVI5115091,6894.438295784357,-15051.49267258501,6742.612075312902,-14946.64125448148,7050.594810424633,-15161.81050453765,6874.791489616213,-15055.26261277524,6920.717546644266,-15046.44067087214,6894.405132597645,-15051.49504133255,5643.603552587705,-14897.65817535135,6507.472491247248,-15457.30585100658,6373.678731097472,-15333.37125041264,6644.722235154256,-15587.63693304719,6489.663703588689,-15459.18395386099,6531.28946361182,-15454.78811331648,6507.440960758002,-15457.30650893759,5409.804671582137,-15142.92899454184,LXCLA,1.8781028544090077,0.0,0.0,110.31783195264143,0.0,0.0006579310102097224,3.769940190230045,0.0,0.0,110.31783195264143,0.0,0.002368747540458571
LCVI5115093,1362.22245485816,-12274.04927909422,1357.293461640832,-12262.17510993586,1367.109842166875,-12286.01054062634,1348.369576352606,-12280.02777067596,1380.757861447932,-12266.02887023109,1362.144206318031,-12274.07142041071,1230.433831752292,-12117.22398915007,1296.478639198212,-12340.87837568066,1292.35567107482,-12328.18297187907,1300.556540325917,-12353.66440080776,1283.184379217574,-12346.292853197,1314.265677528585,-12333.61354271907,1296.402856635711,-12340.89801619835,1189.894349279628,-12158.45654878266,LXCLA,5.414477516338593,0.0,0.0,11.961261532118442,0.0,0.019640517690277193,5.978491581739945,0.0,0.0,11.961261532118442,0.0,0.02214131648906914
LCVI5115095,1979.106291124062,-21835.24009586148,1972.597129510049,-21818.83078277964,1985.547825444445,-21851.78137060468,1955.9444535924,-21848.0593086696,2010.106407933887,-21818.05126199815,1978.979224629204,-21835.29358791821,1728.976315400213,-21577.20600882799,1859.334780797473,-21956.98861009251,1854.292926872572,-21939.08427792638,1864.302726419761,-21975.03130863964,1837.229722560329,-21968.74088598698,1888.918904438392,-21941.22933950122,1859.21232063968,-21957.03743075417,1655.083511463973,-21652.36194467202,LXCLA,11.752275894468767,0.0,0.0,16.5412747431983,0.0,0.0488206616610114,12.8192128081173,0.0,0.0,16.5412747431983,0.0,0.05349205672973767
LCVI5115096,3009.147450003285,-40221.23878977171,3006.656358248613,-40187.1072402288,3011.435038098912,-40255.68257420286,2986.08363831984,-40235.14898972408,3039.968301838813,-40202.6336129253,3009.019647672262,-40221.30097374315,2634.482329720401,-39613.09673494992,2787.484057422399,-40446.56303743297,2787.710262679809,-40409.66294679442,2787.042669749867,-40483.7872694982,2765.578836780214,-40459.30345646468,2816.755607056736,-40429.5220999328,2787.36137196009,-40446.62003228124,2497.810694905615,-39752.10618286924,LXCLA,12.74041903171019,0.0,0.0,34.44378443114692,0.0,0.05699484826618573,13.910199952370021,0.0,0.0,34.44378443114692,0.0,0.06218397143675247
LCVI5115097,671.749111672262,-10145.27602098956,668.8052691533328,-10133.82757035125,674.6594381224901,-10156.79476393699,669.1348721632851,-10144.47078233366,675.2376068016092,-10146.35017434221,671.7308208875661,-10145.26996707754,761.9321387403792,-9855.488662632844,620.7910015089263,-10197.07765944177,618.4705271902646,-10184.99403781014,623.0752968284095,-10209.23428865587,618.386212946347,-10196.06094254071,623.9995872907299,-10198.43442766872,620.7736358806732,-10197.07066727658,758.6873485041435,-9858.830620501509,LXCLA,0.0,1.0741533526488638,0.0,11.518742947429928,0.0,0.0,0.0,1.0741533526488638,0.0,11.518742947429928,0.0,0.0
LCVI5115099,10466.64369744088,-5074.367500763056,9788.26435289158,-5002.935018877668,11213.7547185767,-5127.713870191283,10264.68647930512,-5260.263406810598,10736.40594936373,-4826.063640939277,10466.53941129263,-5074.465189416699,9091.618764524936,-6040.851001856048,10466.64369744088,-5074.367500763056,9788.26435289158,-5002.935018877668,11213.7547185767,-5127.713870191283,10264.68647930512,-5260.263406810598,10736.40594936373,-4826.063640939277,10466.53941129263,-5074.465189416699,9091.618764524936,-6040.851001856048,LXCLAWOPB,185.89590604754176,0.0,0.0,53.34636942822635,966.4835010929919,0.0976886536427628,185.89590604754176,0.0,0.0,53.34636942822635,966.4835010929919,0.0976886536427628
LCVI5115101,10303.20336610317,-10109.88550099258,9939.548151491865,-9995.336811337394,10685.06413651349,-10232.96589602428,10278.99106670786,-10124.68102892678,10335.52763396549,-10090.13314005083,10303.17752699087,-10109.9015317266,8290.96050640455,-10566.78839198089,9998.214339774237,-10442.15337859209,9649.528008367028,-10310.86193351639,10364.274759936,-10582.9068939118,9974.153219757438,-10456.77267043895,10030.33692570034,-10422.63613712462,9998.188763168377,-10442.16912375576,8112.298240975333,-10762.3345640501,LXCLA,14.619291846860506,0.0,0.0,123.08039503170039,320.1811854580101,0.015745163671454065,14.795527934200436,0.0,0.0,123.08039503170039,456.9028909883109,0.016030734021114768
LCVI5115102,6904.301634269816,-15797.36358281292,6777.250250975425,-15713.64295452629,7034.317387321191,-15884.83083740211,6886.415141537042,-15808.76456082539,6928.176159335186,-15782.14594426124,6904.264637036711,-15797.3874336034,5637.47453101145,-15695.95711272981,6518.335373581305,-16198.77746546714,6406.6966522365,-16099.29611013306,6632.297200859439,-16302.62682240995,6500.794255293958,-16209.82683215684,6541.74887705228,-16184.0291357938,6518.299037892905,-16198.80063239134,5404.257644884688,-15939.60939592808,LXCLA,11.049366689700037,0.0,0.0,87.4672545891899,0.0,0.023166924200268113,11.40097801246884,0.0,0.0,87.4672545891899,0.0,0.023850790479627904
LCVI5115103,4133.243300413126,-8213.447480750478,4037.102571421728,-8141.593443902366,4232.194526984991,-8288.228335846114,4108.2257758285,-8211.567456910923,4166.836486249176,-8215.94450163598,4133.197228268766,-8213.438744276185,3595.883312780725,-8154.673527697726,4020.879585411659,-8333.205208853555,3958.84196267282,-8225.324066448411,4046.346475390631,-8483.231253390724,4004.61786153745,-8322.18331778656,4048.904194697869,-8341.485962235636,4020.834664875643,-8333.1952463126,3579.397886109581,-8171.971144352811,LXCLA,0.0,2.497020885502934,0.0,74.78085509563607,0.0,0.0,0.0,2.497020885502934,0.0,74.78085509563607,0.0,0.0
LCVI5115104,5410.256226492284,-10767.6526669565,5309.25472861875,-10694.74365489275,5513.586593709169,-10843.50691276882,5407.500505817282,-10769.25366020911,5413.931323972585,-10765.51754808655,5410.250280860528,-10767.65617050988,4548.868282198655,-10684.89444251316,5151.391064146261,-11036.60306627086,5060.843375729453,-10953.02100716522,5243.829977242109,-11123.55384126069,5148.683351530561,-11038.15521944449,5155.002136170293,-11034.53308146917,5151.385213831301,-11036.60647137699,4475.237467742417,-10764.7430879107,LXCLA,1.5521531736303587,0.0,0.0,75.8542458123211,0.0,0.003405106130230706,1.6009932526103512,0.0,0.0,75.8542458123211,0.0,0.003503553380141966
LCVI5115105,9968.812055706432,-9332.045327086971,9611.95096119956,-9241.70621768107,10343.66907034496,-9428.888898182942,9915.669531624164,-9363.049737035582,10039.89226259612,-9290.57681762233,9968.756196274964,-9332.078465911089,8004.769752429742,-9922.445548150365,9697.813156425218,-9627.379949902755,9354.109999527484,-9522.304225167894,10058.78615808522,-9739.774517212089,9645.00003404692,-9657.999831721234,9768.453564465442,-9586.424898697864,9697.75786245269,-9627.41247334111,7985.140980240717,-9944.591226230674,LXCLA,30.61988181847846,0.0,0.0,96.84357109597113,317.2112763279183,0.03252343835447391,31.004409948611283,0.0,0.0,96.84357109597113,590.4002210633935,0.033138824117486365
LCVI5115106,924.6569228698866,-6218.174606214092,920.8245985629984,-6209.331482352247,928.4675925934184,-6227.071819477635,922.4826894121288,-6218.238455682494,927.5585579691524,-6218.088246136506,924.6435354536704,-6218.173047607149,880.9249083655234,-6127.185250469851,924.6569228698866,-6218.174606214092,920.8245985629984,-6209.331482352247,928.4675925934184,-6227.071819477635,922.4826894121288,-6218.238455682494,927.5585579691524,-6218.088246136506,924.6435354536704,-6218.173047607149,880.9249083655234,-6127.185250469851,LXCLA,0.06384946840171324,0.0,0.0,8.897213263542653,0.0,0.0,0.06384946840171324,0.0,0.0,8.897213263542653,0.0,0.0
LCVI5115107,913.015256730755,-5512.90851564365,910.0535577137284,-5505.875741196882,915.9599797333176,-5519.979086769396,912.078688357847,-5513.234497401161,914.2642073480644,-5512.473803821269,913.0087039274808,-5512.910781536722,870.6247856123998,-5433.672569871193,913.015256730755,-5512.90851564365,910.0535577137284,-5505.875741196882,915.9599797333176,-5519.979086769396,912.078688357847,-5513.234497401161,914.2642073480644,-5512.473803821269,913.0087039274808,-5512.910781536722,870.6247856123998,-5433.672569871193,LXCLA,0.32598175751081726,0.0,0.0,7.070571125746028,0.0,0.0022658930720353965,0.32598175751081726,0.0,0.0,7.070571125746028,0.0,0.0022658930720353965
LCVI5115108,4989.868306500943,-2315.83781108209,4824.045555285095,-2326.180025135471,5162.498054180526,-2302.771031511663,4747.905922024775,-2531.597300445813,5314.540150700216,-2026.331981574992,4979.138301666204,-2325.465940070278,4246.165225518397,-2790.483943004764,4989.868306500943,-2315.83781108209,4824.045555285095,-2326.180025135471,5162.498054180526,-2302.771031511663,4747.905922024775,-2531.597300445813,5314.540150700216,-2026.331981574992,4979.138301666204,-2325.465940070278,4246.165225518397,-2790.483943004764,LXCLAWOPB,215.75948936372288,0.0,10.342214053381213,0.0,474.64613192267416,9.62812898818811,215.75948936372288,0.0,10.342214053381213,0.0,474.64613192267416,9.62812898818811
LCVI5115109,1183.406912827209,-10067.76466891929,1179.472965904813,-10056.27655668156,1187.299915041917,-10079.33496917305,1176.710553629272,-10069.89596520402,1192.353456441551,-10064.91060078602,1183.368013272671,-10067.77112908821,1093.955506314016,-9922.570673251355,1130.484797760576,-10121.56081285599,1127.199605226233,-10109.4117117094,1133.726257285663,-10133.79494470325,1124.0650520697,-10123.41282405088,1139.061445613548,-10119.08020672628,1130.447119857984,-10121.56603412222,1090.511481010328,-9926.11745421624,LXCLA,1.8520111948892009,0.0,0.0,11.570300253759342,0.0,0.0052212662285455735,2.131296284729615,0.0,0.0,11.570300253759342,0.0,0.00646016892096668
LCVI5115110,1062.908326118147,-7913.082973994358,1058.782442403787,-7903.220128248305,1067.004876790256,-7923.011865065247,1058.838775336705,-7914.046904429071,1068.342202848867,-7911.792825326944,1062.884592057718,-7913.084813865033,991.1660501504524,-7802.862869180966,1021.654672441382,-7955.015406131268,1018.035661982814,-7944.636179426605,1025.242166199229,-7965.462904112168,1017.743201390428,-7955.819741872246,1026.877325466701,-7953.938502843279,1021.631627876788,-7955.016546800738,988.4810768196128,-7805.627529113675,LXCLA,0.8043357409778764,0.0,0.0,9.928891070888312,0.0,0.0011406694702600362,0.9639304347128927,0.0,0.0,9.928891070888312,0.0,0.0018398706743028015
LCVI5115111,4548.890624308761,-8685.56486291539,4437.342390681786,-8607.48071256684,4663.782196253745,-8767.217581496605,4538.39586316121,-8695.666872494212,4562.910379726107,-8672.07001947839,4548.867636499154,-8685.587298962553,3894.772562444604,-8700.034031946596,4372.701517386437,-8870.927884647728,4320.624045527316,-8731.82288219145,4469.416301199706,-8971.320039822072,4364.502546130669,-8878.72592429669,4379.955934139884,-8864.20763064753,4372.678368069732,-8870.950493082159,3877.54817071048,-8718.122664797203,LXCLA,7.798039648962003,0.0,0.0,81.6527185812156,0.0,0.022436047163864714,10.102009578822617,0.0,0.0,81.6527185812156,14.469169031206548,0.022436047163864714
LCVI5115113,17570.77690536895,-267669.2187794259,17561.83363483249,-267260.169579435,17576.52846301645,-268086.2219291892,17574.21148729607,-267637.3373805074,17566.13635494721,-267711.8243728221,17570.70455824489,-267669.1497221034,14431.35943953408,-261584.1951348275,15178.57132825304,-270114.2574507606,15216.15986996383,-269657.4893200659,15137.16891131777,-270579.6185724221,15188.07919410767,-270076.2225141001,15165.8173826863,-270165.0835670746,15178.51508025058,-270114.1719658868,12970.97336334058,-263077.5891772039,LXCLA,0.0,42.605593396234326,0.0,417.00314976333175,0.0,0.0,0.0,42.605593396234326,0.0,417.00314976333175,0.0,0.0
LCVI5115114,4186.793721582188,-9078.362508079075,4115.652672670627,-9003.678501031802,4259.263972874188,-9155.90769112442,4182.401069776401,-9065.222297427768,4192.56855909488,-9096.0573655361,4186.756225207264,-9078.366256454552,3673.150513533211,-8925.64759283455,3995.449236386149,-9277.356818159044,3975.295622962589,-9152.995855104711,4059.921734486695,-9363.0665609924,3991.88874925046,-9263.373033055066,4000.108446621587,-9296.182340876214,3995.412860321046,-9277.3594091621,3655.57181584939,-8944.657429127186,LXCLA,0.0,17.694857457025137,0.0,77.54518304534395,0.0,0.002591003056295449,0.0,17.694857457025137,0.0,77.54518304534395,0.0,0.0037483754767890787
LCVI5115115,10458.17962946662,-10351.93336653006,10089.14264614205,-10234.16889196385,10845.70162286947,-10478.5294755421,10435.72371738345,-10365.74665166637,10488.15544444052,-10333.49451250146,10458.15554050739,-10351.94839124159,8400.829619377324,-10793.37636529368,10144.82235312358,-10693.32192895213,9791.168529196304,-10558.35147277933,10516.10656305673,-10838.08024156704,10122.50760768602,-10706.97069862001,10174.60985296603,-10675.10254597126,10144.79851000274,-10693.33668622423,8211.710476756127,-10999.98743068387,LXCLA,13.648769667881425,0.0,0.0,126.59610901203996,306.66550173174073,0.014757272099814145,13.813285136309787,0.0,0.0,126.59610901203996,441.44299876361947,0.01502471153071383
LCVI5115116,850.7854698470217,-13104.06154818918,853.8802397671159,-13086.76108005395,847.6195820061322,-13121.46557365402,861.3357487197497,-13092.31902441236,836.7059229182186,-13119.73111663732,850.824457437935,-13104.01416234709,934.0645219006084,-12725.85903810411,778.7121286842225,-13173.96506085825,782.6034758097768,-13155.97997549555,774.7462526619705,-13192.05467838071,789.3408003835561,-13162.15120054784,764.52798818434,-13189.72979983667,778.7514929597252,-13173.91732709674,889.7186591178026,-12769.96565465752,LXCLA,0.0,15.669568448140126,0.0,17.404025464840743,0.0,0.0,0.0,15.669568448140126,0.0,17.404025464840743,0.0,0.0
LCVI5115117,850.4781080848122,-14308.04944837464,857.8877158715667,-14285.18364499499,842.9548910806867,-14331.06529324354,875.1457565724289,-14275.32512690456,817.240337493079,-14352.06748790723,851.8963920192745,-14304.32481351712,1001.724934120471,-13805.03470500409,769.6729261723327,-14386.5595131971,777.9844824310359,-14362.91331875496,761.2438336606436,-14410.357000382,794.7899050811997,-14353.43523186762,735.8326841617076,-14431.11337317839,771.1889105400563,-14382.74480185994,952.0897313863028,-13854.45498268668,LXCLA,0.0,44.01803953258968,0.0,23.015844868899876,0.0,0.0,0.0,44.01803953258968,0.0,23.015844868899876,0.0,0.0
LCVI5115120,3292.094350532897,-5337.630039177051,3228.55643055055,-5284.584757317804,3357.057512755,-5392.27258701302,3288.012937663897,-5338.563279326225,3297.540564142947,-5336.384768205546,3292.085969823387,-5337.632051817328,2993.686934057245,-5316.688353179672,3292.094350532897,-5337.630039177051,3228.55643055055,-5284.584757317804,3357.057512755,-5392.27258701302,3288.012937663897,-5338.563279326225,3297.540564142947,-5336.384768205546,3292.085969823387,-5337.632051817328,2993.686934057245,-5316.688353179672,LXCLA,0.9332401491737983,0.0,0.0,54.6425478359688,0.0,0.0020126402769164997,0.9332401491737983,0.0,0.0,54.6425478359688,0.0,0.0020126402769164997
LCVI5115121,2665.472764907641,-3321.870352394889,2617.906904893823,-3278.963594026955,2714.09078005153,-3365.603901004204,2659.969650704939,-3322.541913385142,2672.8230309594,-3320.970533265119,2665.465683775029,-3321.86910947918,2624.168652007934,-3323.949235038554,2665.472764907641,-3321.870352394889,2617.906904893823,-3278.963594026955,2714.09078005153,-3365.603901004204,2659.969650704939,-3322.541913385142,2672.8230309594,-3320.970533265119,2665.465683775029,-3321.86910947918,2624.168652007934,-3323.949235038554,LXCLAWOPB,0.6715609902530559,0.0,0.0,43.73354860931522,2.0788826436651107,0.0,0.6715609902530559,0.0,0.0,43.73354860931522,2.0788826436651107,0.0
LCVI5115122,6700.231158156374,-6596.268955201879,6447.463435256336,-6525.549493211932,6969.175648746372,-6668.389315273886,6683.098761721577,-6601.262959750927,6723.135414449025,-6589.582076167781,6700.218989054481,-6596.269578497966,5900.17578605002,-6882.549276610418,6700.231158156374,-6596.268955201879,6447.463435256336,-6525.549493211932,6969.175648746372,-6668.389315273886,6683.098761721577,-6601.262959750927,6723.135414449025,-6589.582076167781,6700.218989054481,-6596.269578497966,5900.17578605002,-6882.549276610418,LXCLA,4.994004549047531,0.0,0.0,72.1203600720064,286.28032140853884,0.000623296086814662,4.994004549047531,0.0,0.0,72.1203600720064,286.28032140853884,0.000623296086814662
LCVI5115123,8166.830583209468,-9631.048469849797,7884.56001936844,-9499.033299814047,8462.682075004413,-9771.52921413666,8156.970565377615,-9636.060751203702,8179.986702180923,-9624.360697610293,8166.819698955625,-9631.054132964411,6831.824054860365,-9846.46188340715,7932.849048903727,-9886.266485990483,7674.052565249136,-9729.064489792005,8216.764575758332,-10040.13388832412,7923.05410175448,-9891.2026993175,7945.918380540828,-9879.68017132992,7932.838282728209,-9886.272020504615,6814.913621942706,-9865.585873807477,LXCLA,4.936213327016958,0.0,0.0,140.48074428686414,0.0,0.005534514131795731,5.012281353905564,0.0,0.0,140.48074428686414,215.41341355735312,0.005663114614435472
LCVI5115125,888.6535666754805,-4706.748243226948,885.5406963334958,-4700.287198954356,891.7522821541187,-4713.2431584035,887.2024219169323,-4707.199912740115,890.5889281886518,-4706.145855753052,888.6434021479766,-4706.751387199788,847.0004994074716,-4643.65821924845,888.6535666754805,-4706.748243226948,885.5406963334958,-4700.287198954356,891.7522821541187,-4713.2431584035,887.2024219169323,-4707.199912740115,890.5889281886518,-4706.145855753052,888.6434021479766,-4706.751387199788,847.0004994074716,-4643.65821924845,LXCLA,0.45166951316696213,0.0,0.0,6.49491517655224,0.0,0.0031439728400073363,0.45166951316696213,0.0,0.0,6.49491517655224,0.0,0.0031439728400073363
LCVI5115128,11101.79417170848,-41705.616279921,10994.03444692543,-41383.1261889514,11208.72147510044,-42044.48946420626,11239.6799452698,-41535.9813647275,10916.65690167486,-41933.21655006477,11101.80687775999,-41705.5421417648,9178.196133181518,-39894.65172558025,10002.0805133204,-42848.99016956627,9939.496782592209,-42480.30460962649,10061.90401820237,-43235.9313551356,10144.72938457584,-42674.5408789681,9810.561432068364,-43083.04002137344,10002.09841052008,-42848.91067278909,8514.054953522793,-40588.25491601373,LXCLA,0.0,227.60027014376828,0.0,338.8731842852576,0.0,0.0,0.0,227.60027014376828,0.0,338.8731842852576,0.0,0.0
