Policy,pvfp_central,pv_liab_central,pvfp_mgr_central,pv_liab_mgr_central,pvfp_mort,pv_liab_mort,pvfp_mgr_mort,pv_liab_mgr_mort,pvfp_long,pv_liab_long,pvfp_mgr_long,pv_liab_mgr_long,pvfp_lup,pv_liab_lup,pvfp_mgr_lup,pv_liab_mgr_lup,pvfp_ldw,pv_liab_ldw,pvfp_mgr_ldw,pv_liab_mgr_ldw,pvfp_lmass,pv_liab_lmass,pvfp_mgr_lmass,pv_liab_mgr_lmass,pvfp_cat,pv_liab_cat,pvfp_mgr_cat,pv_liab_mgr_cat
1211084,-3152.71643267,-82725.110699305,-3502.9758935742,-74093.014091179,-3120.2538750003,-82467.05009766,-3445.9166159274,-74178.88939094,-3191.0236630246,-83115.42920773,-3582.6058456173,-73931.330297037,-2219.133869443,-79917.481135336,-2430.0633725978,-73780.617489563,-5210.4376036331,-87772.369816576,-5811.1703032915,-75073.334255239,-2167.3467987743,-79178.335777328,-2396.7830776468,-73523.909999582,-3148.289099104,-82710.158843341,-3498.0228102741,-74091.019265654
1211122,8350.5346716598,-334225.71295685,6705.4451588299,-295281.87782111,8040.9531120075,-333589.21570694,6506.8563472627,-296128.8664164,8844.7036940172,-335204.36833218,7014.0729071826,-293892.37123136,6265.8528644079,-327721.3241138,5290.4864574009,-300373.68439674,11098.21492877,-345367.37822634,8229.340360709,-287205.84596944,5353.7594388964,-325812.32721376,4276.1491003734,-300302.29931758,8338.4697348227,-334190.79894667,6695.8492712611,-295305.41306059
1211130,9116.1382592555,-374911.43233198,8002.6106815074,-345598.78107887,8695.864749207,-374416.88931436,7680.5345108385,-346642.08800995,9794.8561975505,-375673.77297486,8511.2616218132,-343832.14519408,7050.8321796441,-371519.49748801,6363.3215907192,-350269.48877075,11926.344200457,-380557.63057786,10063.51445743,-338409.42984645,5864.1711045328,-369779.64774592,5134.7586192829,-350578.49437796,9103.1441168725,-374890.9486315,7991.2891207557,-345622.3266445
1211237,14729.096571919,-442897.40600417,12447.984570302,-387239.35440018,14729.096571919,-442897.40600417,12447.984570302,-387239.35440018,14729.096571919,-442897.40600417,12447.984570302,-387239.35440018,10881.102789523,-434025.64318331,9510.4659381863,-395340.11082503,20190.051613612,-458080.5291842,16301.428958012,-374494.00261067,9491.778535498,-431821.49024778,8003.7277357123,-395513.7560615,14729.096571919,-442897.40600417,12447.984570302,-387239.35440018
1211264,25530.033245062,-583164.53473315,21951.732316409,-515948.89857068,24713.636340117,-582522.13540476,21389.891985313,-517994.25741815,26808.229957926,-584147.22093606,22804.79846796,-512690.20615171,18424.592781241,-576040.89724689,16410.07120419,-530661.70296956,36713.538569311,-595900.51340075,30103.608754702,-490442.18737655,16588.367964122,-574022.14184415,14244.414006001,-529992.76601129,25493.262784922,-583127.35427824,21920.332190793,-516012.59572739
1211291,28127.617748937,-585490.53558376,23784.6064242,-509829.22236676,27449.001054264,-584989.19165212,23350.215457603,-511635.13073977,29182.147053547,-586254.95160198,24438.830498279,-507008.85373212,19839.592002398,-577382.36304979,17463.624130631,-527655.36454623,41467.372834484,-600436.19524315,33210.756883172,-478035.80728756,18283.638593179,-575635.23229201,15438.763668526,-526073.54418144,28086.963521703,-585450.24341157,23750.468264471,-509902.44917659
1211306,5805.5237283476,-218934.64608662,4256.6250481988,-191624.29512723,5554.2767383145,-218522.34258,4114.54484447,-192266.15877177,6208.3196213877,-219561.18054395,4477.4898404949,-190590.51086816,4281.8659014826,-214213.82437976,3399.4478038595,-195510.7965379,7592.6224309052,-227609.20320144,4765.2215887131,-185436.35038961,3686.2832931794,-213144.9884633,2674.4836693095,-195304.82681644,5797.0743469389,-218910.60220137,4250.5003835685,-191641.24090252
1211357,-7239.856597078,-16177.527180828,-7333.704097745,-14691.42504981,-7209.4501801107,-16130.079794662,-7299.4729197778,-14672.48783064,-7281.5784293581,-16244.752683111,-7381.3118420585,-14716.349684073,-4880.5107570433,-13445.833476191,-4927.5312870454,-12519.664058933,-13158.808933358,-22797.173207828,-13356.179786028,-20220.758904479,-4848.6428392804,-13394.251600129,-4910.0324063636,-12422.13017104,-7229.512116555,-16165.549508145,-7323.2188347133,-14681.676708592
1211370,-2972.4202188119,-57154.47351528,-3013.5328143895,-54612.846396276,-2867.5876097665,-56965.383443992,-2907.292516604,-54538.916752713,-3122.720589544,-57425.873812683,-3165.8339584892,-54718.042231852,-2461.2669655674,-56299.715993876,-2492.8576223922,-54216.030119297,-3662.9656002798,-58285.695157687,-3717.0148916106,-55148.651172439,-2002.8113464854,-55336.380621283,-2029.7048111621,-53673.796243288,-2968.3443984062,-57147.138592875,-3009.3950865531,-54609.338661198
1211405,-4387.9739603259,-62706.500155925,-5032.9575751009,-52734.428413004,-4402.0060168286,-62626.307399054,-5024.8331318619,-52810.382919585,-4364.2349637096,-62823.62149842,-5043.1735725251,-52620.502027954,-2970.6361856822,-58771.594897833,-3290.8816522029,-52610.393754022,-8642.8642663211,-71741.496700218,-10010.907193537,-54284.366134632,-2986.2952469095,-58694.087464224,-3408.2059489042,-52170.939134534,-4381.7675381994,-62689.408304961,-5025.783623255,-52732.295509143
1211438,5175.4717372094,-555633.10345272,2971.1759205534,-491766.21074515,4908.3298982384,-555006.3388149,2829.6691375608,-493243.22605743,5604.2522573903,-556582.60463593,3193.4235941694,-489430.46520389,3780.0702869086,-544654.9113952,2583.477469095,-503183.59865025,5550.676527445,-576571.53840241,1327.2669600601,-471921.12915198,3151.2709355645,-542444.45775172,1707.3543932328,-500608.66502782,5167.8607863032,-555578.89837305,2966.8722069867,-491807.82899859
1211440,-3088.824541992,-106651.22557168,-3355.2948145256,-97415.074207645,-3047.3617074463,-106431.95766872,-3302.6386642343,-97458.113061366,-3146.2335778685,-106964.43164892,-3428.9992834664,-97347.216244269,-2179.2362522524,-103893.631334,-2345.9737934944,-97202.350042664,-4963.4807949092,-111392.0427652,-5400.1641552802,-98162.418540251,-2116.9418304203,-102974.27325785,-2291.2511573085,-96932.52116297,-3084.47431729,-106635.94885086,-3350.5446101212,-97413.661221187
1211442,-3253.7062156238,-101732.40183184,-3507.0959072369,-92949.637722469,-3208.4680197598,-101518.08672161,-3451.2138568147,-92984.753168033,-3316.5334774205,-102038.46948519,-3585.4186864869,-92893.347132926,-2303.6600046683,-99025.065200476,-2462.2126783077,-92662.247739504,-5191.2231869468,-106395.38468702,-5606.4704900131,-93815.180634084,-2224.6222232491,-98131.035589028,-2390.3749962152,-92385.863020369,-3249.1209992546,-101717.42648281,-3502.1303455013,-92947.845560221
1211451,80329.441063903,-2126165.2863826,72257.350231136,-1913046.8812674,78331.454118064,-2124958.1630416,70772.147892972,-1919958.8168716,83430.308718289,-2128023.7298865,74504.679757805,-1902039.5292607,57463.684047504,-2110945.1907335,52970.775625532,-1970158.2023328,118173.28705804,-2152313.9801183,103126.33831356,-1810379.2289141,52433.227521694,-2104106.863929,47145.631638889,-1964504.3712436,80214.174874492,-2126080.4981253,72154.196145036,-1913281.8753557
1211545,-5903.6510189965,-29643.595285206,-6053.0547082253,-26567.364730818,-5827.0887022591,-29499.616748942,-5966.6052042642,-26534.719054404,-6010.3321222981,-29854.570104521,-6176.0925742466,-26604.147384139,-4130.6535840679,-27162.800227605,-4214.1389461633,-25090.540109359,-9814.1318213041,-34759.124023765,-10092.60078511,-29914.890035431,-3964.5886949475,-26837.938695028,-4062.3198837082,-24825.647897296,-5895.2638232439,-29631.631096747,-6044.4433144402,-26560.016792744
1211549,1878.5417326687,-220221.75447826,959.65257901986,-197493.90790508,1745.246929604,-220004.94095282,888.57452256986,-198170.24362352,2094.978473204,-220545.97937951,1072.7027175104,-196417.24483373,1385.7373495712,-216639.93772571,890.54352634769,-201937.68008569,1768.2739188087,-227356.93912156,-10.187217664812,-189884.54459616,1117.1398018399,-215801.78371413,516.05605491945,-200934.55068238,1875.765798495,-220203.78381368,958.25541122541,-197510.03971151
1211551,15583.192202108,-344913.50269336,10101.738942611,-274701.4432403,15583.192202108,-344913.50269336,10101.738942611,-274701.4432403,15583.192202108,-344913.50269336,10101.738942611,-274701.4432403,9570.3140607043,-331862.88435035,7065.7382538153,-290718.60070432,26096.186050319,-373842.92966608,13349.155523277,-242097.58663815,10053.504393504,-332425.83645179,6472.8103059553,-286560.64445685,15583.192202108,-344913.50269336,10101.738942611,-274701.4432403
1211568,-4713.170784841,-30130.257052656,-4765.7885445299,-28421.86962117,-4550.1749702759,-29905.566353897,-4597.9210191062,-28293.414070284,-4957.0436117512,-30471.969580209,-5018.2036596695,-28604.40856329,-3563.3893263696,-28677.526436508,-3597.1115192223,-27403.908542872,-6732.4797684113,-32604.607380321,-6817.1178462339,-30230.97761929,-3163.1386054417,-28073.043161958,-3197.5580781526,-26955.515640351,-4706.5527296062,-30121.636363531,-4759.0914100544,-28415.81646783
1211569,1812311.9035149,-52891468.422997,1665968.9311394,-47488263.203406,1812311.9035149,-52891468.422997,1665968.9311394,-47488263.203406,1812311.9035149,-52891468.422997,1665968.9311394,-47488263.203406,1316102.0423075,-52310851.249318,1228181.444196,-48583547.182731,2613035.4794269,-53830932.499891,2363814.4520442,-45660275.913588,1183660.1238031,-52090379.621903,1087931.0776808,-48555917.57512,1812311.9035149,-52891468.422997,1665968.9311394,-47488263.203406
1211571,-2852.5499355721,-110061.31486276,-3608.4326983335,-94246.529489896,-2887.5531304877,-109914.81602325,-3608.382365416,-94465.638527154,-2794.994599997,-110278.18312089,-3605.826015244,-93914.205322606,-1951.2340153087,-105642.63524678,-2331.5191027021,-95827.560249902,-5906.7389079171,-119644.67824625,-7487.2931590636,-92149.420252967,-1973.013170112,-105331.23284824,-2466.784586444,-95000.412571277,-2848.5568561942,-110041.481507,-3603.3056837734,-94250.420635364
1211574,-3088.824541992,-106651.22557168,-3355.2948145256,-97415.074207645,-3047.3617074463,-106431.95766872,-3302.6386642343,-97458.113061366,-3146.2335778685,-106964.43164892,-3428.9992834664,-97347.216244269,-2179.2362522524,-103893.631334,-2345.9737934944,-97202.350042664,-4963.4807949092,-111392.0427652,-5400.1641552802,-98162.418540251,-2116.9418304203,-102974.27325785,-2291.2511573085,-96932.52116297,-3084.47431729,-106635.94885086,-3350.5446101212,-97413.661221187
1211575,-14820.717724089,-15943.278353082,-14823.720786367,-15832.400724266,-14820.717724089,-15943.278353082,-14823.720786367,-15832.400724266,-14820.717724089,-15943.278353082,-14823.720786367,-15832.400724266,-10362.857873098,-11463.321242515,-10364.662066544,-11386.834301897,-23591.942508876,-24750.21303094,-23597.056702293,-24582.54532421,-9909.8057181133,-11003.0270496,-9911.7701464871,-10930.497364911,-14820.717724089,-15943.278353082,-14823.720786367,-15832.400724266
1211585,1471.1167415938,-167392.03755584,379.23260663015,-146558.20078918,1348.5384597993,-167147.28676292,325.48536962384,-147024.70727563,1670.2439615107,-167759.43521312,465.10867026246,-145820.65296125,1088.8812135805,-163280.78566258,498.11611320405,-149637.34242235,1127.1507234236,-175553.54279683,-979.56058991194,-141628.21354649,850.06469646546,-162611.82262515,135.81771200513,-148983.54045781,1468.8876862971,-167372.13846858,378.64183012615,-146569.56109278
1211605,-755.84422346775,-137286.11334869,-1255.8385443361,-124049.2616901,-786.48424910542,-136868.35169406,-1244.3083006237,-124277.93150802,-692.20463293726,-137928.13351919,-1264.5290803236,-123642.56065662,-460.09696581375,-134228.84665433,-768.6834149583,-124608.96571949,-1644.6172783592,-142486.89224379,-2481.9526457233,-123497.75352162,-587.23542162477,-133091.06498944,-914.30257508185,-124432.28785536,-754.84259660944,-137268.69958842,-1254.0859526404,-124051.72897595
1211638,-6061.9045392844,-10958.896520397,-6080.6106105439,-10466.7406087,-5915.7464450667,-10798.380969895,-5933.0610586961,-10327.105880674,-6278.1434496561,-11197.618212436,-6299.2052319365,-10671.724233833,-4452.4908864053,-9245.6235588184,-4464.0282828804,-8888.9877040106,-9039.5383962576,-14098.853693129,-9070.8243555921,-13391.367740525,-4055.576220949,-8803.2794773463,-4067.812642892,-8481.339754479,-6053.3294513358,-10949.711801588,-6072.0074381803,-10458.294789615
1211656,1276333.8888483,-34398086.821084,1125761.0824921,-30173884.468711,1250684.3175922,-34369132.559674,1108307.1774989,-30275099.670211,1315803.8669732,-34442661.426092,1151823.8897108,-30016463.99586,888890.81475214,-33962945.232469,808448.80591339,-31252719.13585,1955919.519515,-35155396.268171,1662295.9231786,-28130967.399127,833630.92581182,-33847898.294372,735134.96874288,-31084671.230876,1274496.4286192,-34395893.570414,1124149.5262075,-30178028.776576
1211677,43599.905323372,-1696154.3283385,41239.916542181,-1611835.2058523,40872.859095321,-1693562.0672595,38759.117473559,-1615874.6873741,48051.67936226,-1700378.6544773,45248.025216881,-1605269.6692377,37144.739205619,-1690227.4828468,35385.860270192,-1621107.2704263,52074.464827334,-1703991.1215264,48847.538648788,-1599497.6840779,28342.046389906,-1681851.6723161,26800.41181319,-1626771.209333,43540.082939847,-1696099.5209451,41183.655446415,-1611907.6383259
1211695,-6941.0756808007,-10991.848405589,-6959.1511637527,-10498.784574755,-6847.3368081098,-10888.811868467,-6864.3263949661,-10412.545103932,-7076.0577454536,-11141.219828295,-7095.927028832,-10621.704334431,-4876.4659027287,-8819.4906106389,-4886.6867778902,-8486.2812231326,-11270.864415116,-15502.731467457,-11304.046540105,-14730.918532239,-4631.8306661496,-8547.1985979226,-4643.6382602075,-8225.1105201324,-6931.1929758521,-10981.411103076,-6949.2413361589,-10489.087124972
1211697,-7211.0614758806,-8595.2188206804,-7218.459095176,-8411.8506333876,-7123.8080243535,-8504.6348687849,-7130.7533744369,-8327.3763659503,-7335.4965037342,-8724.7892655561,-7343.6360912037,-8531.933706883,-5005.2699962827,-6348.4493143448,-5009.2774626531,-6228.0482241491,-12085.760019997,-13541.358548381,-12100.023491686,-13243.517458018,-4810.556458622,-6145.8904266044,-4815.3888653614,-6026.1073411706,-7200.7808385027,-8584.7375739133,-7208.1673583311,-8401.6445142066
1211716,-3172.1876851012,-223823.7959079,-5443.9189494826,-188785.04442038,-3242.7710415789,-223710.96049882,-5461.8537594813,-189050.91036547,-3070.7503392451,-223982.567925,-5417.8663164977,-188409.61647163,-2351.0198874907,-215320.33732355,-3413.79993148,-194701.21355327,-8244.1891342881,-244120.94049407,-13381.549220912,-179169.42089974,-2299.9256121376,-215127.55916153,-3783.9070166629,-192238.91187277,-3167.9011296085,-223787.33798988,-5436.2246462411,-188801.14695631
1211720,-4178.3014567177,-53195.70986306,-5022.9886215054,-44105.71075917,-4185.6210899189,-53172.294982313,-5020.823901866,-44128.057949112,-4168.0351517519,-53227.643439572,-5025.8017942319,-44074.978033539,-2859.8867698529,-49412.548797534,-3253.0762498787,-43998.413655398,-8695.8008777403,-62712.726055581,-10621.54502523,-45997.572391759,-2842.3448836326,-49477.119079525,-3394.1267184121,-43539.185377231,-4172.4078106838,-53179.872711433,-5015.8278974615,-44103.509114813
1211725,-226.5578612175,-190007.43598965,-256.37085372193,-185276.13789548,-224.84294945447,-189977.99184705,-254.98500290451,-185279.24962553,-228.86917803762,-190047.03648896,-258.23446660453,-185271.93546155,-183.45314714214,-189546.26757358,-209.72277267317,-185295.4580183,-277.55936916615,-190524.94043372,-311.41408384843,-185253.57995455,-186.92224811587,-187984.54589133,-206.39723055922,-184893.88173527,-226.26916181445,-190000.11782214,-256.03737793427,-185275.92570443
1211731,4644.9344418333,-357981.96276492,3882.0961743166,-330019.65260433,4421.720860207,-357302.54360525,3720.2350077776,-330687.22166504,5010.57155435,-359038.20829433,4142.0739752992,-328870.57108374,3713.3392394863,-353687.86159024,3225.9181097971,-332903.66551495,5749.2888860509,-364767.2733902,4519.9998080303,-325814.90054213,2943.0130554354,-351273.30006889,2444.6980384242,-333007.25383512,4638.3159411221,-357955.01685894,3876.62350348,-330034.70780357
1211770,-5918.1247689917,-22009.183855496,-5996.5263854688,-20186.699121479,-5799.6454398538,-21841.147348803,-5872.1587192496,-20096.099281283,-6088.8576171942,-22257.159533894,-6177.1723772724,-20311.193402501,-4244.4683137014,-19933.464614263,-4290.3632067978,-18659.949726061,-9301.9302655166,-26050.804618883,-9440.9607280665,-23305.025007605,-3947.5906919617,-19503.014977262,-3998.7348655141,-18314.143118216,-5909.7351900375,-21998.606546282,-5988.0191119358,-20178.857681531
1211785,-6686.9020615776,-20434.387596049,-6792.575012719,-18461.091130339,-6625.1136350314,-20338.211658543,-6724.7424715183,-18423.182073245,-6772.9563565672,-20573.330443879,-6888.4570275802,-18510.350754166,-4611.6389912031,-17889.943288828,-4668.1225411749,-16601.208819377,-11467.336039597,-26046.710244104,-11674.292732202,-22814.741818725,-4448.4662924721,-17651.27048629,-4517.3053044685,-16365.796979512,-6677.3730359691,-20422.618893613,-6782.8874438135,-18452.283005083
1211813,10497.44062553,-335258.40209761,8905.2609472091,-301277.58304492,10038.976692681,-334593.96818546,8580.1911531314,-302226.60689943,11233.867486962,-336286.17066734,9413.5443956155,-299695.87552737,8043.7968056429,-330508.17220003,7068.9020701852,-305910.68987354,13924.096840194,-343170.8144266,11233.910955236,-294145.5181298,6750.3221509415,-328584.60473945,5711.6865021665,-306417.70327521,10482.392640213,-335231.14560417,8892.6041227962,-301301.35948897
1211832,-1607.0368522612,-111909.09477278,-2564.524878312,-94970.603507317,-1657.3903615653,-111735.09011217,-2570.9830402055,-95183.205800311,-1523.7706572888,-112169.55454111,-2551.7403306517,-94641.626165282,-1079.480664873,-107279.34391024,-1581.4967758748,-96421.209324204,-3823.7318296616,-121530.780284,-5734.4873367248,-93205.440930194,-1152.5119416692,-106873.84649819,-1777.1155656651,-95824.263901248,-1604.8513846176,-111887.9799065,-2560.9029951111,-94974.899624476
1211851,40194.114703913,-1499541.3689346,37441.989082434,-1373255.0652256,40194.114703913,-1499541.3689346,37441.989082434,-1373255.0652256,40194.114703913,-1499541.3689346,37441.989082434,-1373255.0652256,31684.626289218,-1485207.1986148,29819.276369853,-1389500.0299471,52273.288615305,-1520462.3077869,48147.41641394,-1350020.768905,26055.495362379,-1475496.7631035,24262.665630398,-1393229.5009319,40194.114703913,-1499541.3689346,37441.989082434,-1373255.0652256
1211910,-5522.8475296624,-37774.977525769,-5915.3355841956,-32572.90043983,-5517.2738458875,-37711.510670337,-5894.1660760547,-32604.519401514,-5527.0313090911,-37866.993131146,-5944.0359920348,-32522.24738153,-3736.6969563315,-34680.265348543,-3935.6363962219,-31410.98579634,-10288.625108195,-44979.904943406,-11102.382284149,-36052.110801413,-3695.9030675024,-34542.058739464,-3951.5833489992,-31153.245963281,-5514.9932039973,-37761.315070469,-5906.8924796422,-32567.041720536
1211930,-5760.7291231555,-38011.271581845,-5788.1893447952,-36731.658602369,-5356.6658219283,-37512.169183668,-5381.3268320231,-36352.47915517,-6418.5054477906,-38826.492269118,-6451.1243237669,-37347.551515165,-4884.2530294363,-36960.822864042,-4905.3396501086,-35896.514802195,-6951.5135359399,-39426.277312614,-6987.9344302484,-37866.167865639,-3839.7952159145,-35625.010058492,-3857.7084988854,-34790.272826749,-5752.9871971391,-38001.763021323,-5780.4058692297,-36724.086200378
1211948,3074.8669010842,-287785.86646582,2241.1107752644,-260947.18322856,2920.9457540883,-287272.52725414,2146.8924894327,-261564.74415747,3327.8891115619,-288574.0948996,2393.1579811843,-259903.82027241,2419.6831441034,-283108.36989573,1917.8617968746,-263985.66675037,3635.1230208656,-295723.52042342,2200.7982319217,-256251.34650666,1922.1470711547,-281130.80858438,1382.7506616821,-263767.59058233,3070.4244449302,-287759.35305306,2237.9199042825,-260960.9584529
1211958,2810.0712718443,-286639.20976862,2069.1867220592,-261910.68256844,2646.733886382,-286042.76904522,1967.5979861257,-262547.9919054,3082.1615969229,-287560.38316018,2235.0214856257,-260818.53348359,2238.2952998521,-282417.64968786,1785.9971147351,-264564.3507297,3303.5240828905,-293691.18459462,2045.2443868876,-257852.68872774,1754.1430612752,-280385.82800303,1274.8296822042,-264387.77009345,2806.0239137556,-286614.40104059,2066.2520923403,-261923.01341063
1211967,-3944.8062439288,-86452.424371328,-4709.5381420068,-72655.195281415,-3960.5322746623,-86398.207930533,-4709.111369721,-72734.056928912,-3921.7630570204,-86528.975030293,-4709.6793607395,-72543.40874939,-2710.5572220043,-82001.509251265,-3067.4229277008,-73846.590018203,-8105.3868836934,-97047.08701548,-9842.9258295345,-71478.602030654,-2628.3519143042,-81840.112126527,-3123.0932748272,-72914.029785059,-3939.2378288072,-86433.464452428,-4702.8225986937,-72656.931753621
1211987,1898.4665036781,-164925.71728592,1117.2040926385,-148162.29224757,1778.6062910689,-164561.98795999,1055.3754830632,-148495.22199408,2099.0615275721,-165481.69550239,1219.6817163524,-147594.80451199,1556.0234224679,-161693.28315852,1076.090563391,-149556.00239672,1980.7497508139,-170460.13212968,667.55777833511,-146311.90872716,1150.4542254017,-160517.66379167,641.51289363271,-149597.38944662,1895.6807894813,-164907.59989649,1115.5912933978,-148169.34191042
1211996,-2009.5118100861,-130735.70597203,-2244.0090911204,-121592.26473707,-1962.9768146297,-130364.20010978,-2177.9675979086,-121684.34502889,-2070.5298943193,-131310.48756908,-2338.869991618,-121409.36237304,-1469.3147654462,-128549.53449473,-1622.7103796985,-121635.29612782,-3049.6149241215,-134213.15908997,-3418.4116835182,-121736.93351069,-1380.6625040336,-127287.67918121,-1533.4221361616,-121331.32560101,-2006.7128705423,-130721.77253405,-2240.857790347,-121592.07045284
1212000,-2366.9376197774,-116993.26123674,-3374.816127701,-98216.489927742,-2400.5664667745,-116904.62898853,-3380.8649225457,-98364.514595418,-2316.8292479406,-117121.05859927,-3365.388070531,-98002.688638537,-1667.2604301031,-111972.5171578,-2147.3928333846,-100750.18457384,-5383.4053021134,-128470.36371435,-7620.1539736937,-94239.712340815,-1636.7582547437,-111798.78172663,-2292.4181514273,-99583.841295097,-2363.6589729089,-116971.68279762,-3370.0256085409,-98223.07766147
1212004,-990.52842370081,-166653.59082347,-1494.6052216515,-150868.80584646,-1022.6105937683,-166307.26613693,-1491.1280912771,-151178.38441427,-928.09768305254,-167181.22684659,-1492.1558351583,-150336.77703432,-617.9985073012,-163113.05586146,-919.1251941645,-151957.91122125,-2132.6609857138,-172868.01967515,-3005.7391278884,-149450.44492998,-726.39383330754,-161886.52265031,-1054.3132587807,-151617.97301279,-989.17729068181,-166634.19028132,-1492.4974545596,-150873.09872998
1212014,-6199.8846812136,-24717.496155324,-6354.7910910957,-22204.411422281,-6144.4890791721,-24618.93865532,-6290.9071162889,-22178.061119556,-6276.554240315,-24860.699509114,-6445.3308920838,-22235.672836625,-4293.8263444864,-22217.37433762,-4379.0652379551,-20545.070453906,-10499.264041236,-30045.147436707,-10792.473546453,-26027.517842936,-4120.354842606,-21924.431186755,-4221.1268304006,-20289.58247883,-6191.060254166,-24705.749652827,-6345.7342466317,-22196.435484612
1212025,1345625.9563192,-39067946.786894,1236593.2018096,-35050518.848605,1345625.9563192,-39067946.786894,1236593.2018096,-35050518.848605,1345625.9563192,-39067946.786894,1236593.2018096,-35050518.848605,975858.30751837,-38637945.00888,910676.31744297,-35874771.185469,1945938.5720178,-39767191.062244,1759148.9732409,-33664441.536119,875374.97999192,-38471587.774796,804347.27598055,-35854496.389997,1345625.9563192,-39067946.786894,1236593.2018096,-35050518.848605
1212039,-6127.8310755248,-34839.496015685,-6428.0450397916,-30078.909129132,-6114.5819644832,-34772.342296555,-6402.6698489305,-30101.871520745,-6143.9833906326,-34936.259943856,-6462.8366841995,-30042.070063304,-4143.6913254254,-31660.961313914,-4293.5019775584,-28696.908657021,-11338.351071857,-42307.993937224,-11972.9638193,-34032.835458028,-4089.7618760415,-31534.886372694,-4285.3316265256,-28433.675568477,-6119.1000536193,-34825.529933065,-6418.8636613879,-30072.084490598
1212093,-4136.9486387997,-43809.850085259,-4241.4877790944,-40552.438974904,-4003.2078198443,-43553.130380909,-4098.9567312204,-40456.622688638,-4336.1808947785,-44203.538419495,-4455.8895437643,-40685.064955461,-3139.4782798803,-42186.505646815,-3207.9900719165,-39716.989241267,-5860.4991429419,-46461.811775655,-6024.5688894196,-42028.904226475,-2764.1731807387,-41397.861213734,-2832.2735891696,-39275.871053709,-4131.1542362277,-43799.889856703,-4235.5362958477,-40547.373337344
1212121,-5481.2450770458,-10251.394718115,-5495.5266586707,-9837.1387682949,-5293.7988914989,-10048.000980888,-5306.8037234543,-9655.5319225857,-5763.26388176,-10558.655996203,-5779.7602547053,-10108.863409826,-4139.7683678066,-8827.5259710202,-4148.8737425663,-8518.8811666038,-7830.989447604,-12726.383064181,-7854.1128449209,-12149.628320389,-3640.5375543117,-8280.5326812967,-3649.8410700949,-8010.6720406011,-5473.5353838117,-10243.161543935,-5487.7955049944,-9829.5280823003
1212149,-1939.8604120359,-106188.86372236,-2214.219495033,-97630.859536687,-1896.7647624972,-105823.15520592,-2148.0882844907,-97687.231097044,-1995.5005261256,-106754.5168502,-2309.6064629344,-97511.86747326,-1413.1693784218,-104019.24089054,-1592.9361764714,-97529.918650811,-2961.7939756594,-109649.38965801,-3392.5996939414,-98003.343416966,-1330.2242379861,-102842.05923916,-1508.7043291855,-97274.780945119,-1937.1730691349,-106175.23085265,-2211.1198997475,-97630.085937374
1212167,913.05132212327,-185286.14369335,390.69046329082,-169685.28970533,828.69867080423,-184745.96058009,353.80904903661,-169985.28281962,1062.048771635,-186127.55707513,457.04990217788,-169155.36604578,819.75214648315,-182329.52291636,483.19559514398,-170616.04719025,782.58877748401,-190012.53956165,-53.981523919762,-168492.83087372,522.20950353943,-180726.52625397,182.39566284223,-170577.63009879,911.69788265374,-185267.67482439,390.12210213966,-169690.26802237
1212169,-6185.5030847798,-24734.240107134,-6351.1296275804,-22162.267192748,-6128.2046786767,-24629.348878,-6283.9835537796,-22135.923703332,-6264.1117487821,-24886.146058144,-6445.8222712904,-22193.005700167,-4279.0395177935,-22213.603401538,-4368.3633634081,-20519.199543958,-10586.989830065,-30216.94295644,-10908.261171689,-26046.115678086,-4111.0377066795,-21935.362294084,-4218.7835124358,-20262.20478347,-6176.7002587344,-24722.468513589,-6342.0783005953,-22154.354507778
1212187,36629.308174616,-718071.68144524,28216.757138747,-589448.53842776,36087.940111824,-717357.51274467,27970.341689337,-590806.86209476,37427.609794796,-719124.34637855,28571.235999304,-587471.3148637,24091.683090086,-697889.72995848,19971.185269666,-618706.23219361,59362.630321686,-758359.24237265,41201.138292037,-531328.78662235,23681.368170198,-696843.98554755,18216.272201136,-613285.76195572,36575.968077419,-717984.3251643,28176.036674661,-589554.12919316
1212197,62.600523113618,-168203.6370196,18.434980233608,-162564.29248984,62.600523113618,-168203.6370196,18.434980233608,-162564.29248984,62.600523113618,-168203.6370196,18.434980233608,-162564.29248984,87.534654858791,-167652.29055701,49.006099001789,-162609.49107899,30.560514422727,-168828.81568006,-20.101869155976,-162514.09350695,4.3404677437804,-166013.14450438,-24.35105868334,-162349.62330536,62.600523113618,-168203.6370196,18.434980233608,-162564.29248984
1212209,-6068.7609987366,-30090.441162749,-6223.0432138936,-26906.15616457,-6007.3735495555,-29971.331592196,-6152.8961148429,-26884.708092815,-6154.1707067376,-30264.970922396,-6322.8244926692,-26928.322947094,-4226.7362638768,-27511.358952242,-4312.6637565492,-25374.429900446,-10144.035478388,-35427.650944811,-10432.325385776,-30389.053145551,-4023.9068320187,-27139.814675621,-4124.1341124901,-25071.188520048,-6060.1288238521,-30078.113431017,-6214.1795470806,-26898.606276312
